F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,1.414,O
0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,1.414,O
0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,1.414,O
0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,1.414,O
0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,0.98,1.015,1.014,0.942,0.191,0.385,0.308,0.397,0.196,0.077,1.414,O
0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,1.414,O
0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,1.414,O
0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,1.414,O
0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,1.414,O
0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,0.973,1.006,0.997,0.942,0.189,0.339,0.309,0.322,0.119,0.053,1.414,O
1.22,2.534,0.722,0.615,0.607,3.314,0.634,0.188,0.466,2.823,1.22,2.534,0.722,0.615,0.607,3.314,0.634,0.188,0.466,2.823,103.586,P
1.246,2.543,0.729,0.598,0.65,3.131,0.618,0.207,0.421,2.655,1.246,2.543,0.729,0.598,0.65,3.131,0.618,0.207,0.421,2.655,103.947,P
1.276,2.584,0.734,0.627,0.654,3.129,0.571,0.168,0.413,2.706,1.276,2.584,0.734,0.627,0.654,3.129,0.571,0.168,0.413,2.706,101.966,P
1.253,2.587,0.714,0.605,0.65,3.196,0.607,0.181,0.446,2.726,1.253,2.587,0.714,0.605,0.65,3.196,0.607,0.181,0.446,2.726,102.703,P
1.25,2.587,0.732,0.589,0.668,3.106,0.616,0.216,0.406,2.629,1.25,2.587,0.732,0.589,0.668,3.106,0.616,0.216,0.406,2.629,105.929,P
1.255,2.629,0.763,0.625,0.643,3.227,0.584,0.218,0.372,2.743,1.255,2.629,0.763,0.625,0.643,3.227,0.584,0.218,0.372,2.743,103.697,P
1.243,2.506,0.713,0.61,0.635,3.139,0.615,0.169,0.453,2.66,1.243,2.506,0.713,0.61,0.635,3.139,0.615,0.169,0.453,2.66,101.71,P
1.262,2.537,0.76,0.624,0.642,3.118,0.587,0.223,0.377,2.629,1.262,2.537,0.76,0.624,0.642,3.118,0.587,0.223,0.377,2.629,103.697,P
1.251,2.604,0.747,0.636,0.619,3.319,0.588,0.191,0.413,2.838,1.251,2.604,0.747,0.636,0.619,3.319,0.588,0.191,0.413,2.838,103.484,P
1.226,2.514,0.749,0.643,0.585,3.385,0.613,0.208,0.435,2.884,1.226,2.514,0.749,0.643,0.585,3.385,0.613,0.208,0.435,2.884,104.69,P
1.235,2.512,0.718,0.609,0.626,3.205,0.629,0.198,0.452,2.676,1.235,2.512,0.718,0.609,0.626,3.205,0.629,0.198,0.452,2.676,102.703,P
1.228,2.551,0.724,0.612,0.621,3.263,0.627,0.202,0.449,2.737,1.228,2.551,0.724,0.612,0.621,3.263,0.627,0.202,0.449,2.737,104.69,P
1.221,2.548,0.725,0.65,0.572,3.519,0.618,0.171,0.485,3.001,1.221,2.548,0.725,0.65,0.572,3.519,0.618,0.171,0.485,3.001,104.58,P
1.216,2.543,0.743,0.651,0.565,3.542,0.625,0.194,0.456,3.002,1.216,2.543,0.743,0.651,0.565,3.542,0.625,0.194,0.456,3.002,103.586,P
1.242,2.488,0.739,0.692,0.549,3.523,0.574,0.158,0.477,3.025,1.242,2.488,0.739,0.692,0.549,3.523,0.574,0.158,0.477,3.025,101.71,P
1.244,2.626,0.726,0.711,0.54,3.861,0.588,0.247,0.51,3.303,1.244,2.626,0.726,0.711,0.54,3.861,0.588,0.247,0.51,3.303,101.4,P
1.266,2.587,0.721,0.733,0.538,3.761,0.537,0.197,0.52,3.261,1.266,2.587,0.721,0.733,0.538,3.761,0.537,0.197,0.52,3.261,99.85,P
1.232,2.615,0.72,0.691,0.541,3.8,0.59,0.199,0.524,3.267,1.232,2.615,0.72,0.691,0.541,3.8,0.59,0.199,0.524,3.267,103.586,P
1.21,2.54,0.728,0.686,0.525,3.813,0.62,0.207,0.523,3.265,1.21,2.54,0.728,0.686,0.525,3.813,0.62,0.207,0.523,3.265,102.703,P
1.244,2.561,0.713,0.677,0.567,3.569,0.574,0.108,0.507,3.11,1.244,2.561,0.713,0.677,0.567,3.569,0.574,0.108,0.507,3.11,103.247,P
1.233,2.575,0.728,0.697,0.538,3.771,0.589,0.18,0.506,3.241,1.233,2.575,0.728,0.697,0.538,3.771,0.589,0.18,0.506,3.241,102.703,P
0.534,0.564,0.759,0.609,0.748,1.055,0.933,0.546,0.392,0.913,0.534,0.564,0.759,0.609,0.748,1.055,0.933,0.546,0.392,0.913,93.776,Q
0.544,0.562,0.76,0.601,0.795,0.988,0.87,0.521,0.356,0.873,0.544,0.562,0.76,0.601,0.795,0.988,0.87,0.521,0.356,0.873,84.433,Q
0.552,0.572,0.763,0.616,0.823,0.972,0.84,0.504,0.344,0.835,0.552,0.572,0.763,0.616,0.823,0.972,0.84,0.504,0.344,0.835,80.056,Q
0.555,0.566,0.764,0.606,0.814,0.984,0.845,0.516,0.337,0.871,0.555,0.566,0.764,0.606,0.814,0.984,0.845,0.516,0.337,0.871,82.97,Q
0.533,0.56,0.754,0.607,0.787,1.016,0.89,0.534,0.366,0.889,0.533,0.56,0.754,0.607,0.787,1.016,0.89,0.534,0.366,0.889,86.377,Q
0.564,0.576,0.753,0.594,0.82,0.982,0.859,0.513,0.354,0.854,0.564,0.576,0.753,0.594,0.82,0.982,0.859,0.513,0.354,0.854,83.487,Q
0.562,0.556,0.762,0.603,0.831,0.966,0.852,0.516,0.342,0.849,0.562,0.556,0.762,0.603,0.831,0.966,0.852,0.516,0.342,0.849,81.271,Q
0.561,0.569,0.765,0.608,0.801,1.003,0.874,0.526,0.354,0.868,0.561,0.569,0.765,0.608,0.801,1.003,0.874,0.526,0.354,0.868,86.683,Q
0.563,0.574,0.765,0.619,0.839,0.985,0.847,0.521,0.333,0.833,0.563,0.574,0.765,0.619,0.839,0.985,0.847,0.521,0.333,0.833,84.119,Q
0.549,0.554,0.758,0.602,0.809,0.994,0.88,0.534,0.354,0.875,0.549,0.554,0.758,0.602,0.809,0.994,0.88,0.534,0.354,0.875,85.703,Q
0.577,0.588,0.773,0.607,0.825,0.985,0.849,0.513,0.339,0.834,0.577,0.588,0.773,0.607,0.825,0.985,0.849,0.513,0.339,0.834,83.815,Q
0.556,0.569,0.775,0.615,0.835,0.982,0.848,0.525,0.328,0.839,0.556,0.569,0.775,0.615,0.835,0.982,0.848,0.525,0.328,0.839,82.861,Q
0.56,0.584,0.779,0.613,0.802,1.023,0.865,0.526,0.342,0.874,0.56,0.584,0.779,0.613,0.802,1.023,0.865,0.526,0.342,0.874,88.6,Q
0.54,0.56,0.767,0.61,0.745,1.068,0.942,0.566,0.381,0.927,0.54,0.56,0.767,0.61,0.745,1.068,0.942,0.566,0.381,0.927,97.499,Q
0.573,0.557,0.768,0.612,0.841,0.981,0.852,0.522,0.335,0.853,0.573,0.557,0.768,0.612,0.841,0.981,0.852,0.522,0.335,0.853,81.32,Q
0.563,0.572,0.767,0.606,0.815,1,0.87,0.513,0.359,0.859,0.563,0.572,0.767,0.606,0.815,1,0.87,0.513,0.359,0.859,85.726,Q
0.563,0.574,0.766,0.61,0.826,0.985,0.86,0.519,0.345,0.836,0.563,0.574,0.766,0.61,0.826,0.985,0.86,0.519,0.345,0.836,84.202,Q
0.567,0.565,0.763,0.606,0.811,1.003,0.869,0.523,0.352,0.876,0.567,0.565,0.763,0.606,0.811,1.003,0.869,0.523,0.352,0.876,83.815,Q
0.548,0.556,0.771,0.618,0.806,0.991,0.881,0.531,0.353,0.848,0.548,0.556,0.771,0.618,0.806,0.991,0.881,0.531,0.353,0.848,87.316,Q
0.562,0.58,0.758,0.597,0.815,1.016,0.883,0.537,0.351,0.87,0.562,0.58,0.758,0.597,0.815,1.016,0.883,0.537,0.351,0.87,85.726,Q
0.568,0.579,0.77,0.616,0.834,0.985,0.855,0.505,0.352,0.823,0.568,0.579,0.77,0.616,0.834,0.985,0.855,0.505,0.352,0.823,85.866,Q
0.649,0.959,0.922,0.729,0.843,0.85,0.598,0.416,0.188,0.388,0.649,0.959,0.922,0.729,0.843,0.85,0.598,0.416,0.188,0.388,152.118,R
0.649,0.959,0.922,0.729,0.843,0.85,0.598,0.416,0.188,0.388,0.649,0.959,0.922,0.729,0.843,0.85,0.598,0.416,0.188,0.388,152.118,R
0.629,0.968,0.928,0.726,0.789,0.907,0.646,0.444,0.215,0.395,0.629,0.968,0.928,0.726,0.789,0.907,0.646,0.444,0.215,0.395,146.328,R
0.643,0.962,0.927,0.732,0.837,0.85,0.601,0.415,0.196,0.379,0.643,0.962,0.927,0.732,0.837,0.85,0.601,0.415,0.196,0.379,151.796,R
0.653,0.963,0.92,0.736,0.854,0.843,0.585,0.406,0.183,0.386,0.653,0.963,0.92,0.736,0.854,0.843,0.585,0.406,0.183,0.386,154.029,R
0.649,0.956,0.916,0.734,0.845,0.845,0.594,0.413,0.184,0.386,0.649,0.956,0.916,0.734,0.845,0.845,0.594,0.413,0.184,0.386,150.376,R
0.649,0.956,0.916,0.734,0.845,0.845,0.594,0.413,0.184,0.386,0.649,0.956,0.916,0.734,0.845,0.845,0.594,0.413,0.184,0.386,150.376,R
0.635,0.957,0.926,0.733,0.829,0.888,0.629,0.442,0.194,0.397,0.635,0.957,0.926,0.733,0.829,0.888,0.629,0.442,0.194,0.397,146.7,R
0.609,0.957,0.925,0.728,0.817,0.871,0.613,0.425,0.197,0.4,0.609,0.957,0.925,0.728,0.817,0.871,0.613,0.425,0.197,0.4,144.586,R
0.639,0.951,0.92,0.728,0.844,0.85,0.6,0.414,0.192,0.393,0.639,0.951,0.92,0.728,0.844,0.85,0.6,0.414,0.192,0.393,150.376,R
0.655,0.963,0.922,0.729,0.848,0.849,0.594,0.414,0.187,0.386,0.655,0.963,0.922,0.729,0.848,0.849,0.594,0.414,0.187,0.386,153.026,R
0.658,0.961,0.916,0.727,0.849,0.85,0.594,0.411,0.188,0.391,0.658,0.961,0.916,0.727,0.849,0.85,0.594,0.411,0.188,0.391,153.026,R
0.631,0.946,0.921,0.733,0.84,0.847,0.6,0.414,0.191,0.392,0.631,0.946,0.921,0.733,0.84,0.847,0.6,0.414,0.191,0.392,153.522,R
0.647,0.965,0.92,0.733,0.84,0.855,0.596,0.407,0.195,0.389,0.647,0.965,0.92,0.733,0.84,0.855,0.596,0.407,0.195,0.389,150.306,R
0.654,0.962,0.917,0.728,0.845,0.843,0.59,0.404,0.191,0.386,0.654,0.962,0.917,0.728,0.845,0.843,0.59,0.404,0.191,0.386,151.7,R
0.655,0.964,0.916,0.736,0.847,0.847,0.585,0.401,0.188,0.392,0.655,0.964,0.916,0.736,0.847,0.847,0.585,0.401,0.188,0.392,154.353,R
0.652,0.953,0.913,0.725,0.846,0.842,0.602,0.411,0.195,0.381,0.652,0.953,0.913,0.725,0.846,0.842,0.602,0.411,0.195,0.381,151.7,R
0.649,0.956,0.914,0.724,0.84,0.854,0.603,0.411,0.196,0.393,0.649,0.956,0.914,0.724,0.84,0.854,0.603,0.411,0.196,0.393,151.7,R
0.653,0.963,0.922,0.729,0.847,0.85,0.6,0.416,0.19,0.381,0.653,0.963,0.922,0.729,0.847,0.85,0.6,0.416,0.19,0.381,153.026,R
0.65,0.955,0.92,0.732,0.847,0.848,0.599,0.409,0.197,0.384,0.65,0.955,0.92,0.732,0.847,0.848,0.599,0.409,0.197,0.384,153.026,R
0.651,0.964,0.922,0.732,0.847,0.859,0.602,0.418,0.19,0.386,0.651,0.964,0.922,0.732,0.847,0.859,0.602,0.418,0.19,0.386,152.201,R
2.607,1.534,0.528,4.031,5.47,0.83,0.737,0.68,0.114,0.117,2.607,1.534,0.528,4.031,5.47,0.83,0.737,0.68,0.114,0.117,261.398,S
3.036,1.72,0.505,4.839,6.63,0.836,0.748,0.687,0.102,0.119,3.036,1.72,0.505,4.839,6.63,0.836,0.748,0.687,0.102,0.119,259.738,S
3.64,2.083,0.333,4.649,7.453,0.816,0.685,0.581,0.144,0.152,3.64,2.083,0.333,4.649,7.453,0.816,0.685,0.581,0.144,0.152,264.821,S
3.046,1.805,0.566,5.022,6.765,0.847,0.753,0.684,0.107,0.13,3.046,1.805,0.566,5.022,6.765,0.847,0.753,0.684,0.107,0.13,259.625,S
3.098,1.764,0.309,4.705,6.856,0.821,0.728,0.665,0.116,0.118,3.098,1.764,0.309,4.705,6.856,0.821,0.728,0.665,0.116,0.118,251.448,S
3.246,1.808,0.131,4.634,7.205,0.795,0.718,0.648,0.121,0.112,3.246,1.808,0.131,4.634,7.205,0.795,0.718,0.648,0.121,0.112,262.909,S
3.403,2.245,0.16,5.215,7.689,0.888,0.757,0.699,0.117,0.163,3.403,2.245,0.16,5.215,7.689,0.888,0.757,0.699,0.117,0.163,248.697,S
3.786,2.065,0.221,5.472,8.089,0.829,0.735,0.685,0.097,0.133,3.786,2.065,0.221,5.472,8.089,0.829,0.735,0.685,0.097,0.133,255.131,S
2.461,1.556,0.644,3.741,4.909,0.82,0.742,0.677,0.114,0.126,2.461,1.556,0.644,3.741,4.909,0.82,0.742,0.677,0.114,0.126,252.786,S
3.375,1.92,0.144,5.029,7.484,0.834,0.743,0.663,0.124,0.124,3.375,1.92,0.144,5.029,7.484,0.834,0.743,0.663,0.124,0.124,252.907,S
3.632,1.92,0.349,5.522,8.129,0.794,0.711,0.644,0.112,0.118,3.632,1.92,0.349,5.522,8.129,0.794,0.711,0.644,0.112,0.118,257.67,S
3.334,1.801,0.449,4.391,7.333,0.812,0.728,0.65,0.113,0.119,3.334,1.801,0.449,4.391,7.333,0.812,0.728,0.65,0.113,0.119,252.723,S
3.768,2.1,0.436,5.722,8.949,0.813,0.733,0.675,0.114,0.128,3.768,2.1,0.436,5.722,8.949,0.813,0.733,0.675,0.114,0.128,262.214,S
3.329,1.909,0.402,4.457,7.086,0.847,0.747,0.685,0.11,0.13,3.329,1.909,0.402,4.457,7.086,0.847,0.747,0.685,0.11,0.13,256.425,S
3.309,1.882,0.506,4.575,7.333,0.834,0.747,0.69,0.099,0.128,3.309,1.882,0.506,4.575,7.333,0.834,0.747,0.69,0.099,0.128,259.239,S
3.981,2.054,0.189,5.9,9.197,0.803,0.726,0.656,0.11,0.117,3.981,2.054,0.189,5.9,9.197,0.803,0.726,0.656,0.11,0.117,262.48,S
2.396,1.502,0.505,3.522,4.834,0.804,0.724,0.695,0.108,0.116,2.396,1.502,0.505,3.522,4.834,0.804,0.724,0.695,0.108,0.116,259.372,S
3.054,1.882,0.216,4.268,6.426,0.848,0.742,0.655,0.133,0.139,3.054,1.882,0.216,4.268,6.426,0.848,0.742,0.655,0.133,0.139,255.65,S
3.026,1.766,0.319,4.899,6.717,0.826,0.737,0.695,0.12,0.125,3.026,1.766,0.319,4.899,6.717,0.826,0.737,0.695,0.12,0.125,254.152,S
3.538,1.997,0.101,5.034,7.739,0.839,0.729,0.645,0.123,0.131,3.538,1.997,0.101,5.034,7.739,0.839,0.729,0.645,0.123,0.131,254.772,S
3.563,2.046,0.164,5.327,8.036,0.833,0.739,0.683,0.111,0.13,3.563,2.046,0.164,5.327,8.036,0.833,0.739,0.683,0.111,0.13,259.65,S
1.212,1.983,0.911,0.803,0.529,2.582,0.652,0.355,0.299,1.96,1.212,1.983,0.911,0.803,0.529,2.582,0.652,0.355,0.299,1.96,55.154,T
1.204,2.049,0.908,0.807,0.523,2.691,0.677,0.387,0.29,2.07,1.204,2.049,0.908,0.807,0.523,2.691,0.677,0.387,0.29,2.07,60.828,T
1.278,2.001,0.877,0.796,0.59,2.351,0.601,0.313,0.291,1.78,1.278,2.001,0.877,0.796,0.59,2.351,0.601,0.313,0.291,1.78,48.836,T
1.267,1.98,0.889,0.802,0.573,2.338,0.631,0.323,0.308,1.762,1.267,1.98,0.889,0.802,0.573,2.338,0.631,0.323,0.308,1.762,53.038,T
1.285,1.96,0.867,0.784,0.594,2.263,0.587,0.293,0.297,1.698,1.285,1.96,0.867,0.784,0.594,2.263,0.587,0.293,0.297,1.698,48.415,T
1.121,1.867,0.887,0.784,0.476,2.589,0.732,0.397,0.335,1.894,1.121,1.867,0.887,0.784,0.476,2.589,0.732,0.397,0.335,1.894,64.661,T
1.226,1.896,0.872,0.786,0.547,2.305,0.659,0.336,0.326,1.691,1.226,1.896,0.872,0.786,0.547,2.305,0.659,0.336,0.326,1.691,52.326,T
1.302,1.937,0.877,0.77,0.613,2.153,0.622,0.322,0.299,1.572,1.302,1.937,0.877,0.77,0.613,2.153,0.622,0.322,0.299,1.572,42.45,T
1.24,1.935,0.876,0.763,0.575,2.294,0.637,0.338,0.299,1.684,1.24,1.935,0.876,0.763,0.575,2.294,0.637,0.338,0.299,1.684,48.918,T
1.253,1.931,0.878,0.769,0.599,2.215,0.629,0.34,0.289,1.617,1.253,1.931,0.878,0.769,0.599,2.215,0.629,0.34,0.289,1.617,48.795,T
1.29,1.961,0.882,0.79,0.602,2.21,0.622,0.326,0.296,1.64,1.29,1.961,0.882,0.79,0.602,2.21,0.622,0.326,0.296,1.64,46.098,T
1.254,1.94,0.881,0.773,0.607,2.193,0.595,0.323,0.273,1.62,1.254,1.94,0.881,0.773,0.607,2.193,0.595,0.323,0.273,1.62,50.99,T
1.286,1.972,0.887,0.787,0.58,2.34,0.637,0.338,0.298,1.741,1.286,1.972,0.887,0.787,0.58,2.34,0.637,0.338,0.298,1.741,46.098,T
1.214,1.938,0.873,0.772,0.538,2.455,0.701,0.358,0.343,1.797,1.214,1.938,0.873,0.772,0.538,2.455,0.701,0.358,0.343,1.797,50,T
1.227,1.985,0.876,0.796,0.58,2.358,0.641,0.352,0.293,1.762,1.227,1.985,0.876,0.796,0.58,2.358,0.641,0.352,0.293,1.762,57.315,T
1.235,1.959,0.888,0.79,0.562,2.37,0.651,0.346,0.305,1.764,1.235,1.959,0.888,0.79,0.562,2.37,0.651,0.346,0.305,1.764,55.172,T
1.244,1.958,0.889,0.779,0.591,2.281,0.622,0.343,0.279,1.69,1.244,1.958,0.889,0.779,0.591,2.281,0.622,0.343,0.279,1.69,55.227,T
1.231,1.976,0.896,0.796,0.613,2.22,0.607,0.334,0.273,1.654,1.231,1.976,0.896,0.796,0.613,2.22,0.607,0.334,0.273,1.654,57.315,T
1.241,1.961,0.875,0.764,0.583,2.333,0.659,0.342,0.317,1.708,1.241,1.961,0.875,0.764,0.583,2.333,0.659,0.342,0.317,1.708,50.21,T
1.252,2.001,0.895,0.771,0.595,2.341,0.636,0.353,0.284,1.741,1.252,2.001,0.895,0.771,0.595,2.341,0.636,0.353,0.284,1.741,54.489,T
1.28,2.025,0.877,0.765,0.616,2.323,0.605,0.328,0.277,1.74,1.28,2.025,0.877,0.765,0.616,2.323,0.605,0.328,0.277,1.74,50.912,T
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,1.508,2.573,0.677,0.42,1.144,1.974,0.535,0.232,0.311,1.464,67.469,U
1.502,2.579,0.702,0.469,1.164,1.932,0.5,0.215,0.291,1.449,1.502,2.579,0.702,0.469,1.164,1.932,0.5,0.215,0.291,1.449,76.942,U
1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,19.235,U
1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,19.235,U
1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,19.235,U
1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,19.235,U
1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,1.71,2.539,0.684,0.45,1.289,1.629,0.427,0.183,0.248,1.213,19.235,U
1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,78.262,U
1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,78.262,U
1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,78.262,U
1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,78.262,U
1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,1.476,2.527,0.743,0.488,1.118,1.955,0.489,0.243,0.248,1.506,78.262,U
0.35,1.068,0.227,0.151,0.224,4.231,4.108,0.412,3.72,1.614,0.35,1.068,0.227,0.151,0.224,4.231,4.108,0.412,3.72,1.614,5,V
0.35,1.068,0.227,0.151,0.224,4.231,4.108,0.412,3.72,1.614,0.35,1.068,0.227,0.151,0.224,4.231,4.108,0.412,3.72,1.614,5,V
0.793,3.078,0.387,0.177,0.639,4.604,1.339,0.329,1.127,3.267,0.793,3.078,0.387,0.177,0.639,4.604,1.339,0.329,1.127,3.267,3,V
0.372,1.254,0.227,0.129,0.265,4.348,3.543,0.392,3.254,1.88,0.372,1.254,0.227,0.129,0.265,4.348,3.543,0.392,3.254,1.88,3.606,V
0.372,1.254,0.227,0.129,0.265,4.348,3.543,0.392,3.254,1.88,0.372,1.254,0.227,0.129,0.265,4.348,3.543,0.392,3.254,1.88,3.606,V
0.688,2.032,0.445,0.232,0.47,3.883,1.698,0.458,1.291,2.198,0.688,2.032,0.445,0.232,0.47,3.883,1.698,0.458,1.291,2.198,1.414,V
0.361,1.148,0.224,0.145,0.231,4.436,3.965,0.355,3.698,1.82,0.361,1.148,0.224,0.145,0.231,4.436,3.965,0.355,3.698,1.82,5.385,V
0.361,1.148,0.224,0.145,0.231,4.436,3.965,0.355,3.698,1.82,0.361,1.148,0.224,0.145,0.231,4.436,3.965,0.355,3.698,1.82,5.385,V
0.361,1.148,0.224,0.145,0.231,4.436,3.965,0.355,3.698,1.82,0.361,1.148,0.224,0.145,0.231,4.436,3.965,0.355,3.698,1.82,5.385,V
0.361,1.148,0.224,0.145,0.231,4.436,3.965,0.355,3.698,1.82,0.361,1.148,0.224,0.145,0.231,4.436,3.965,0.355,3.698,1.82,5.385,V
1.254,5.167,0.591,0.197,1.129,4.523,0.763,0.349,0.599,3.836,1.254,5.167,0.591,0.197,1.129,4.523,0.763,0.349,0.599,3.836,4,V
0.344,1.214,0.234,0.119,0.256,4.434,3.774,0.509,3.379,1.927,0.344,1.214,0.234,0.119,0.256,4.434,3.774,0.509,3.379,1.927,1,V
0.344,1.214,0.234,0.119,0.256,4.434,3.774,0.509,3.379,1.927,0.344,1.214,0.234,0.119,0.256,4.434,3.774,0.509,3.379,1.927,1,V
0.449,1.322,0.287,0.185,0.312,3.845,2.98,0.355,2.733,1.508,0.449,1.322,0.287,0.185,0.312,3.845,2.98,0.355,2.733,1.508,3.606,V
0.449,1.322,0.287,0.185,0.312,3.845,2.98,0.355,2.733,1.508,0.449,1.322,0.287,0.185,0.312,3.845,2.98,0.355,2.733,1.508,3.606,V
1.215,1.288,0.792,0.466,0.795,1.236,0.767,0.411,0.576,0.535,1.215,1.288,0.792,0.466,0.795,1.236,0.767,0.411,0.576,0.535,5,V
1.113,1.105,0.797,0.284,0.915,0.981,0.825,0.566,0.369,0.267,1.113,1.105,0.797,0.284,0.915,0.981,0.825,0.566,0.369,0.267,5,V
1.113,1.105,0.797,0.284,0.915,0.981,0.825,0.566,0.369,0.267,1.113,1.105,0.797,0.284,0.915,0.981,0.825,0.566,0.369,0.267,5,V
1.102,3.975,0.648,0.389,0.827,4.637,0.853,0.315,0.745,3.855,1.102,3.975,0.648,0.389,0.827,4.637,0.853,0.315,0.745,3.855,5.385,V
0.353,1.203,0.211,0.122,0.257,4.345,3.722,0.414,3.364,1.842,0.353,1.203,0.211,0.122,0.257,4.345,3.722,0.414,3.364,1.842,2.236,V
0.353,1.203,0.211,0.122,0.257,4.345,3.722,0.414,3.364,1.842,0.353,1.203,0.211,0.122,0.257,4.345,3.722,0.414,3.364,1.842,2.236,V
2.74,3.985,0.729,0.708,2.568,1.305,0.27,0.108,0.164,1.193,2.74,3.985,0.729,0.708,2.568,1.305,0.27,0.108,0.164,1.193,23.537,W
2.738,3.943,0.753,0.687,2.523,1.309,0.258,0.108,0.15,1.201,2.738,3.943,0.753,0.687,2.523,1.309,0.258,0.108,0.15,1.201,24.515,W
2.719,3.887,0.744,0.685,2.516,1.294,0.265,0.106,0.159,1.182,2.719,3.887,0.744,0.685,2.516,1.294,0.265,0.106,0.159,1.182,23.345,W
2.75,3.949,0.739,0.659,2.534,1.316,0.262,0.096,0.166,1.201,2.75,3.949,0.739,0.659,2.534,1.316,0.262,0.096,0.166,1.201,24.331,W
2.747,3.945,0.74,0.656,2.536,1.315,0.271,0.117,0.154,1.205,2.747,3.945,0.74,0.656,2.536,1.315,0.271,0.117,0.154,1.205,24.739,W
